,cd_geocmu,data,ordem_dia,localidade,novos_obitos,MM7,variacao_per_MM7_14dias,tendencia_novos_obitos
1493,5208608,2020-05-31,62,GOIANÉSIA,0,0,0,estavel
1494,5208707,2020-05-31,61,GOIÂNIA,0,3.29,76.92,crescente
1495,5208806,2020-05-31,12,GOIANIRA,0,0,,
1496,5209101,2020-05-31,24,GOIATUBA,0,0.14,Inf,crescente
1497,5209705,2020-05-31,27,HIDROLÂNDIA,0,0,0,estavel
1498,5210109,2020-05-31,40,IPAMERI,0,0,0,estavel
1499,5210208,2020-05-31,32,IPORÁ,0,0,0,estavel
1500,5210406,2020-05-31,12,ITABERAÍ,0,0,,
1501,5211503,2020-05-31,21,ITUMBIARA,0,0,-100,decrescente
1502,5211800,2020-05-31,2,JARAGUÁ,0,,,
1503,5211909,2020-05-31,14,JATAÍ,0,0.14,,
1504,5212105,2020-05-31,23,JOVIÂNIA,0,0,0,estavel
1505,5212501,2020-05-31,69,LUZIÂNIA,0,0.43,Inf,crescente
1506,5212808,2020-05-31,29,MARA ROSA,0,0,0,estavel
1507,5213004,2020-05-31,7,MAURILÂNDIA,0,0.14,,
1508,5213806,2020-05-31,24,MORRINHOS,0,0,0,estavel
1509,5214507,2020-05-31,44,NERÓPOLIS,0,0,0,estavel
1510,5215231,2020-05-31,38,NOVO GAMA,0,0.43,50,crescente
1511,5215702,2020-05-31,12,PALMEIRAS DE GOIÁS,0,0,,
1512,5215900,2020-05-31,30,PALMINÓPOLIS,0,0,0,estavel
1513,5216403,2020-05-31,57,PARAÚNA,0,0,0,estavel
1514,5217104,2020-05-31,28,PIRACANJUBA,0,0,0,estavel
1515,5217401,2020-05-31,56,PIRES DO RIO,0,0,0,estavel
1516,5217609,2020-05-31,35,PLANALTINA,0,0.29,Inf,crescente
1517,5218003,2020-05-31,4,PORANGATU,0,,,
1518,5218102,2020-05-31,17,PORTELÂNDIA,0,0,,
1519,5218391,2020-05-31,51,PROFESSOR JAMIL,0,0,0,estavel
1520,5218805,2020-05-31,32,RIO VERDE,1,0.43,200,crescente
1521,5218904,2020-05-31,2,RUBIATABA,0,,,
1522,5219738,2020-05-31,27,SANTO ANTÔNIO DE GOIÁS,0,0,0,estavel
1523,5219753,2020-05-31,19,SANTO ANTÔNIO DO DESCOBERTO,0,0,,
1524,5220009,2020-05-31,10,SÃO JOÃO D'ALIANÇA,0,0,,
1525,5220405,2020-05-31,7,SÃO SIMÃO,0,0.14,,
1526,5220454,2020-05-31,27,SENADOR CANEDO,1,0.14,0,estavel
1527,5221403,2020-05-31,20,TRINDADE,0,0,,
1528,5221601,2020-05-31,3,URUAÇU,0,,,
1529,5221858,2020-05-31,65,VALPARAÍSO DE GOIÁS,1,0.71,Inf,crescente
1530,52,2020-06-01,70,GOIÁS,12,9.43,50,crescente
1531,5200258,2020-06-01,38,ÁGUAS LINDAS DE GOIÁS,0,0.29,0,estavel
1532,5201108,2020-06-01,39,ANÁPOLIS,0,0.29,Inf,crescente
1533,5201405,2020-06-01,56,APARECIDA DE GOIÂNIA,1,1,-12.5,estavel
1534,5201801,2020-06-01,2,ARAGOIÂNIA,0,,,
1535,5202155,2020-06-01,12,ARAGUAPAZ,0,0,,
1536,5203302,2020-06-01,33,BELA VISTA DE GOIÁS,0,0,-100,decrescente
1537,5204003,2020-06-01,15,CABECEIRAS,0,0,,
1538,5204508,2020-06-01,26,CALDAS NOVAS,0,0.14,Inf,crescente
1539,5204904,2020-06-01,33,CAMPOS BELOS,0,0,0,estavel
1540,5205109,2020-06-01,10,CATALÃO,0,0,,
1541,5205497,2020-06-01,19,CIDADE OCIDENTAL,0,0.14,,
1542,5205901,2020-06-01,47,CORUMBAÍBA,0,0,0,estavel
1543,5206206,2020-06-01,29,CRISTALINA,0,0,0,estavel
1544,5208004,2020-06-01,12,FORMOSA,0,0,,
1545,5208509,2020-06-01,61,GOIANDIRA,0,0,0,estavel
1546,5208608,2020-06-01,63,GOIANÉSIA,0,0,0,estavel
1547,5208707,2020-06-01,62,GOIÂNIA,3,3.14,46.67,crescente
1548,5208806,2020-06-01,13,GOIANIRA,0,0,,
1549,5209101,2020-06-01,25,GOIATUBA,0,0.14,Inf,crescente
1550,5209705,2020-06-01,28,HIDROLÂNDIA,0,0,0,estavel
1551,5210109,2020-06-01,41,IPAMERI,0,0,0,estavel
1552,5210208,2020-06-01,33,IPORÁ,0,0,-100,decrescente
1553,5210406,2020-06-01,13,ITABERAÍ,0,0,,
1554,5211503,2020-06-01,22,ITUMBIARA,0,0,0,estavel
1555,5211800,2020-06-01,3,JARAGUÁ,1,,,
1556,5211909,2020-06-01,15,JATAÍ,0,0.14,,
1557,5212105,2020-06-01,24,JOVIÂNIA,0,0,0,estavel
1558,5212501,2020-06-01,70,LUZIÂNIA,2,0.57,Inf,crescente
1559,5212808,2020-06-01,30,MARA ROSA,0,0,0,estavel
1560,5213004,2020-06-01,8,MAURILÂNDIA,0,0,,
1561,5213806,2020-06-01,25,MORRINHOS,1,0.14,Inf,crescente
1562,5213905,2020-06-01,1,MOSSÂMEDES,1,,,
1563,5214507,2020-06-01,45,NERÓPOLIS,0,0,0,estavel
1564,5215231,2020-06-01,39,NOVO GAMA,0,0.43,0,estavel
1565,5215702,2020-06-01,13,PALMEIRAS DE GOIÁS,0,0,,
1566,5215900,2020-06-01,31,PALMINÓPOLIS,0,0,0,estavel
1567,5216403,2020-06-01,58,PARAÚNA,0,0,-100,decrescente
1568,5217104,2020-06-01,29,PIRACANJUBA,0,0,0,estavel
1569,5217401,2020-06-01,57,PIRES DO RIO,0,0,0,estavel
1570,5217609,2020-06-01,36,PLANALTINA,0,0.29,0,estavel
1571,5218003,2020-06-01,5,PORANGATU,0,,,
1572,5218102,2020-06-01,18,PORTELÂNDIA,0,0,,
1573,5218391,2020-06-01,52,PROFESSOR JAMIL,0,0,0,estavel
1574,5218508,2020-06-01,1,QUIRINÓPOLIS,1,,,
1575,5218805,2020-06-01,33,RIO VERDE,1,0.57,300,crescente
1576,5218904,2020-06-01,3,RUBIATABA,0,,,
1577,5219506,2020-06-01,1,SANTA ROSA DE GOIÁS,1,,,
1578,5219738,2020-06-01,28,SANTO ANTÔNIO DE GOIÁS,0,0,0,estavel
1579,5219753,2020-06-01,20,SANTO ANTÔNIO DO DESCOBERTO,0,0,,
1580,5220009,2020-06-01,11,SÃO JOÃO D'ALIANÇA,0,0,,
1581,5220405,2020-06-01,8,SÃO SIMÃO,0,0,,
1582,5220454,2020-06-01,28,SENADOR CANEDO,0,0.14,0,estavel
1583,5221403,2020-06-01,21,TRINDADE,0,0,-100,decrescente
1584,5221601,2020-06-01,4,URUAÇU,0,,,
1585,5221858,2020-06-01,66,VALPARAÍSO DE GOIÁS,0,0.71,Inf,crescente
1586,52,2020-06-02,71,GOIÁS,16,10.71,66.67,crescente
1587,5200258,2020-06-02,39,ÁGUAS LINDAS DE GOIÁS,1,0.29,0,estavel
1588,5201108,2020-06-02,40,ANÁPOLIS,0,0.14,Inf,crescente
1589,5201405,2020-06-02,57,APARECIDA DE GOIÂNIA,0,1,16.67,crescente
1590,5201801,2020-06-02,3,ARAGOIÂNIA,0,,,
1591,5202155,2020-06-02,13,ARAGUAPAZ,0,0,,
1592,5203302,2020-06-02,34,BELA VISTA DE GOIÁS,0,0,0,estavel
1593,5204003,2020-06-02,16,CABECEIRAS,0,0,,
1594,5204508,2020-06-02,27,CALDAS NOVAS,0,0.14,Inf,crescente
1595,5204904,2020-06-02,34,CAMPOS BELOS,0,0,0,estavel
1596,5205109,2020-06-02,11,CATALÃO,0,0,,
1597,5205497,2020-06-02,20,CIDADE OCIDENTAL,0,0.14,,
1598,5205901,2020-06-02,48,CORUMBAÍBA,0,0,0,estavel
1599,5206206,2020-06-02,30,CRISTALINA,1,0.14,Inf,crescente
1600,5207402,2020-06-02,1,EDÉIA,1,,,
1601,5208004,2020-06-02,13,FORMOSA,0,0,,
1602,5208509,2020-06-02,62,GOIANDIRA,0,0,0,estavel
1603,5208608,2020-06-02,64,GOIANÉSIA,0,0,0,estavel
1604,5208707,2020-06-02,63,GOIÂNIA,5,3.43,41.18,crescente
1605,5208806,2020-06-02,14,GOIANIRA,0,0,,
1606,5209101,2020-06-02,26,GOIATUBA,0,0.14,Inf,crescente
1607,5209705,2020-06-02,29,HIDROLÂNDIA,0,0,0,estavel
1608,5210109,2020-06-02,42,IPAMERI,0,0,0,estavel
1609,5210208,2020-06-02,34,IPORÁ,0,0,-100,decrescente
1610,5210406,2020-06-02,14,ITABERAÍ,0,0,,
1611,5211503,2020-06-02,23,ITUMBIARA,0,0,0,estavel
1612,5211800,2020-06-02,4,JARAGUÁ,0,,,
1613,5211909,2020-06-02,16,JATAÍ,0,0.14,,
1614,5212105,2020-06-02,25,JOVIÂNIA,0,0,0,estavel
1615,5212501,2020-06-02,71,LUZIÂNIA,0,0.57,300,crescente
1616,5212808,2020-06-02,31,MARA ROSA,0,0,0,estavel
1617,5213004,2020-06-02,9,MAURILÂNDIA,0,0,,
1618,5213103,2020-06-02,1,MINEIROS,1,,,
1619,5213806,2020-06-02,26,MORRINHOS,0,0.14,Inf,crescente
1620,5213905,2020-06-02,2,MOSSÂMEDES,0,,,
1621,5214507,2020-06-02,46,NERÓPOLIS,0,0,0,estavel
1622,5215231,2020-06-02,40,NOVO GAMA,1,0.57,0,estavel
1623,5215702,2020-06-02,14,PALMEIRAS DE GOIÁS,0,0,,
1624,5215900,2020-06-02,32,PALMINÓPOLIS,0,0,0,estavel
1625,5216403,2020-06-02,59,PARAÚNA,0,0,-100,decrescente
1626,5217104,2020-06-02,30,PIRACANJUBA,0,0,0,estavel
1627,5217401,2020-06-02,58,PIRES DO RIO,0,0,0,estavel
1628,5217609,2020-06-02,37,PLANALTINA,1,0.29,0,estavel
1629,5218003,2020-06-02,6,PORANGATU,0,,,
1630,5218102,2020-06-02,19,PORTELÂNDIA,0,0,,
1631,5218391,2020-06-02,53,PROFESSOR JAMIL,0,0,0,estavel
1632,5218508,2020-06-02,2,QUIRINÓPOLIS,0,,,
1633,5218805,2020-06-02,34,RIO VERDE,3,1,600,crescente
1634,5218904,2020-06-02,4,RUBIATABA,1,,,
1635,5219506,2020-06-02,2,SANTA ROSA DE GOIÁS,0,,,
1636,5219738,2020-06-02,29,SANTO ANTÔNIO DE GOIÁS,0,0,0,estavel
1637,5219753,2020-06-02,21,SANTO ANTÔNIO DO DESCOBERTO,0,0,-100,decrescente
1638,5220009,2020-06-02,12,SÃO JOÃO D'ALIANÇA,0,0,,
1639,5220405,2020-06-02,9,SÃO SIMÃO,0,0,,
1640,5220454,2020-06-02,29,SENADOR CANEDO,0,0.14,0,estavel
1641,5221403,2020-06-02,22,TRINDADE,0,0,-100,decrescente
1642,5221601,2020-06-02,5,URUAÇU,0,,,
1643,5221858,2020-06-02,67,VALPARAÍSO DE GOIÁS,1,0.71,Inf,crescente
1644,52,2020-06-03,72,GOIÁS,13,11.29,75.56,crescente
1645,5200258,2020-06-03,40,ÁGUAS LINDAS DE GOIÁS,1,0.43,50,crescente
1646,5201108,2020-06-03,41,ANÁPOLIS,0,0.14,Inf,crescente
1647,5201405,2020-06-03,58,APARECIDA DE GOIÂNIA,0,1,40,crescente
1648,5201801,2020-06-03,4,ARAGOIÂNIA,0,,,
1649,5202155,2020-06-03,14,ARAGUAPAZ,0,0,,
1650,5203302,2020-06-03,35,BELA VISTA DE GOIÁS,0,0,0,estavel
1651,5204003,2020-06-03,17,CABECEIRAS,0,0,,
1652,5204508,2020-06-03,28,CALDAS NOVAS,0,0,0,estavel
1653,5204904,2020-06-03,35,CAMPOS BELOS,0,0,0,estavel
1654,5205109,2020-06-03,12,CATALÃO,0,0,,
1655,5205497,2020-06-03,21,CIDADE OCIDENTAL,0,0.14,-50,decrescente
1656,5205901,2020-06-03,49,CORUMBAÍBA,0,0,0,estavel
1657,5206206,2020-06-03,31,CRISTALINA,0,0.14,Inf,crescente
1658,5207402,2020-06-03,2,EDÉIA,0,,,
1659,5208004,2020-06-03,14,FORMOSA,0,0,,
1660,5208509,2020-06-03,63,GOIANDIRA,0,0,0,estavel
1661,5208608,2020-06-03,65,GOIANÉSIA,0,0,0,estavel
1662,5208707,2020-06-03,64,GOIÂNIA,7,3.57,56.25,crescente
1663,5208806,2020-06-03,15,GOIANIRA,0,0,,
1664,5209101,2020-06-03,27,GOIATUBA,0,0.14,0,estavel
1665,5209291,2020-06-03,1,GUARAÍTA,1,,,
1666,5209705,2020-06-03,30,HIDROLÂNDIA,0,0,0,estavel
1667,5210109,2020-06-03,43,IPAMERI,0,0,0,estavel
1668,5210208,2020-06-03,35,IPORÁ,0,0,-100,decrescente
1669,5210406,2020-06-03,15,ITABERAÍ,0,0,,
1670,5211503,2020-06-03,24,ITUMBIARA,0,0,0,estavel
1671,5211800,2020-06-03,5,JARAGUÁ,0,,,
1672,5211909,2020-06-03,17,JATAÍ,0,0,,
1673,5212105,2020-06-03,26,JOVIÂNIA,0,0,0,estavel
1674,5212204,2020-06-03,1,JUSSARA,2,,,
1675,5212501,2020-06-03,72,LUZIÂNIA,0,0.57,300,crescente
1676,5212808,2020-06-03,32,MARA ROSA,0,0,0,estavel
1677,5213004,2020-06-03,10,MAURILÂNDIA,0,0,,
1678,5213103,2020-06-03,2,MINEIROS,0,,,
1679,5213806,2020-06-03,27,MORRINHOS,0,0.14,Inf,crescente
1680,5213905,2020-06-03,3,MOSSÂMEDES,0,,,
1681,5214507,2020-06-03,47,NERÓPOLIS,0,0,0,estavel
1682,5215231,2020-06-03,41,NOVO GAMA,0,0.43,-40,decrescente
1683,5215702,2020-06-03,15,PALMEIRAS DE GOIÁS,0,0,,
1684,5215900,2020-06-03,33,PALMINÓPOLIS,0,0,0,estavel
1685,5216403,2020-06-03,60,PARAÚNA,0,0,-100,decrescente
1686,5217104,2020-06-03,31,PIRACANJUBA,0,0,0,estavel
1687,5217401,2020-06-03,59,PIRES DO RIO,0,0,0,estavel
1688,5217609,2020-06-03,38,PLANALTINA,0,0.29,0,estavel
1689,5218003,2020-06-03,7,PORANGATU,0,0.14,,
1690,5218102,2020-06-03,20,PORTELÂNDIA,0,0,,
1691,5218391,2020-06-03,54,PROFESSOR JAMIL,0,0,0,estavel
1692,5218508,2020-06-03,3,QUIRINÓPOLIS,0,,,
1693,5218805,2020-06-03,35,RIO VERDE,1,1.14,700,crescente
1694,5218904,2020-06-03,5,RUBIATABA,0,,,
1695,5219506,2020-06-03,3,SANTA ROSA DE GOIÁS,0,,,
1696,5219738,2020-06-03,30,SANTO ANTÔNIO DE GOIÁS,0,0,0,estavel
1697,5219753,2020-06-03,22,SANTO ANTÔNIO DO DESCOBERTO,0,0,-100,decrescente
1698,5220009,2020-06-03,13,SÃO JOÃO D'ALIANÇA,0,0,,
1699,5220405,2020-06-03,10,SÃO SIMÃO,0,0,,
1700,5220454,2020-06-03,30,SENADOR CANEDO,0,0.14,Inf,crescente
1701,5221403,2020-06-03,23,TRINDADE,0,0,0,estavel
1702,5221601,2020-06-03,6,URUAÇU,0,,,
1703,5221858,2020-06-03,68,VALPARAÍSO DE GOIÁS,1,0.86,Inf,crescente
1704,52,2020-06-04,73,GOIÁS,15,11.29,68.09,crescente
1705,5200258,2020-06-04,41,ÁGUAS LINDAS DE GOIÁS,0,0.43,0,estavel
1706,5201108,2020-06-04,42,ANÁPOLIS,0,0,-100,decrescente
1707,5201405,2020-06-04,59,APARECIDA DE GOIÂNIA,2,1,75,crescente
1708,5201801,2020-06-04,5,ARAGOIÂNIA,0,,,
1709,5202155,2020-06-04,15,ARAGUAPAZ,0,0,,
1710,5203302,2020-06-04,36,BELA VISTA DE GOIÁS,0,0,0,estavel
1711,5204003,2020-06-04,18,CABECEIRAS,0,0,,
1712,5204508,2020-06-04,29,CALDAS NOVAS,0,0,0,estavel
1713,5204904,2020-06-04,36,CAMPOS BELOS,0,0,0,estavel
1714,5205109,2020-06-04,13,CATALÃO,0,0,,
1715,5205497,2020-06-04,22,CIDADE OCIDENTAL,0,0.14,0,estavel
1716,5205901,2020-06-04,50,CORUMBAÍBA,0,0,0,estavel
1717,5206206,2020-06-04,32,CRISTALINA,0,0.14,Inf,crescente
1718,5207402,2020-06-04,3,EDÉIA,0,,,
1719,5208004,2020-06-04,15,FORMOSA,0,0,,
1720,5208509,2020-06-04,64,GOIANDIRA,0,0,0,estavel
1721,5208608,2020-06-04,66,GOIANÉSIA,0,0,0,estavel
1722,5208707,2020-06-04,65,GOIÂNIA,7,3.86,68.75,crescente
1723,5208806,2020-06-04,16,GOIANIRA,0,0,,
1724,5209101,2020-06-04,28,GOIATUBA,0,0,-100,decrescente
1725,5209291,2020-06-04,2,GUARAÍTA,0,,,
1726,5209705,2020-06-04,31,HIDROLÂNDIA,0,0,0,estavel
1727,5210109,2020-06-04,44,IPAMERI,0,0,0,estavel
1728,5210208,2020-06-04,36,IPORÁ,0,0,-100,decrescente
1729,5210406,2020-06-04,16,ITABERAÍ,0,0,,
1730,5211503,2020-06-04,25,ITUMBIARA,0,0,0,estavel
1731,5211800,2020-06-04,6,JARAGUÁ,0,,,
1732,5211909,2020-06-04,18,JATAÍ,0,0,,
1733,5212105,2020-06-04,27,JOVIÂNIA,0,0,0,estavel
1734,5212204,2020-06-04,2,JUSSARA,0,,,
1735,5212501,2020-06-04,73,LUZIÂNIA,0,0.43,50,crescente
1736,5212808,2020-06-04,33,MARA ROSA,0,0,0,estavel
1737,5213004,2020-06-04,11,MAURILÂNDIA,0,0,,
1738,5213103,2020-06-04,3,MINEIROS,0,,,
1739,5213806,2020-06-04,28,MORRINHOS,0,0.14,Inf,crescente
1740,5213905,2020-06-04,4,MOSSÂMEDES,0,,,
1741,5214507,2020-06-04,48,NERÓPOLIS,0,0,0,estavel
1742,5215231,2020-06-04,42,NOVO GAMA,0,0.14,-75,decrescente
1743,5215702,2020-06-04,16,PALMEIRAS DE GOIÁS,0,0,,
1744,5215900,2020-06-04,34,PALMINÓPOLIS,0,0,0,estavel
1745,5216403,2020-06-04,61,PARAÚNA,0,0,-100,decrescente
1746,5217104,2020-06-04,32,PIRACANJUBA,0,0,0,estavel
1747,5217401,2020-06-04,60,PIRES DO RIO,0,0,0,estavel
1748,5217609,2020-06-04,39,PLANALTINA,0,0.29,0,estavel
1749,5218003,2020-06-04,8,PORANGATU,0,0,,
1750,5218102,2020-06-04,21,PORTELÂNDIA,0,0,-100,decrescente
1751,5218391,2020-06-04,55,PROFESSOR JAMIL,0,0,0,estavel
1752,5218508,2020-06-04,4,QUIRINÓPOLIS,0,,,
1753,5218805,2020-06-04,36,RIO VERDE,4,1.43,Inf,crescente
1754,5218904,2020-06-04,6,RUBIATABA,0,,,
1755,5219506,2020-06-04,4,SANTA ROSA DE GOIÁS,0,,,
1756,5219738,2020-06-04,31,SANTO ANTÔNIO DE GOIÁS,0,0,0,estavel
1757,5219753,2020-06-04,23,SANTO ANTÔNIO DO DESCOBERTO,1,0.14,-50,decrescente
1758,5220009,2020-06-04,14,SÃO JOÃO D'ALIANÇA,0,0,,
1759,5220405,2020-06-04,11,SÃO SIMÃO,0,0,,
1760,5220454,2020-06-04,31,SENADOR CANEDO,0,0.14,Inf,crescente
1761,5221403,2020-06-04,24,TRINDADE,0,0,0,estavel
1762,5221601,2020-06-04,7,URUAÇU,0,0.14,,
1763,5221858,2020-06-04,69,VALPARAÍSO DE GOIÁS,0,0.86,Inf,crescente
1764,5222054,2020-06-04,1,VICENTINÓPOLIS,1,,,
1765,52,2020-06-05,74,GOIÁS,21,12.57,69.23,crescente
1766,5200258,2020-06-05,42,ÁGUAS LINDAS DE GOIÁS,0,0.29,-33.33,decrescente
1767,5201108,2020-06-05,43,ANÁPOLIS,1,0.14,-50,decrescente
1768,5201405,2020-06-05,60,APARECIDA DE GOIÂNIA,4,1.57,266.67,crescente
1769,5201801,2020-06-05,6,ARAGOIÂNIA,0,,,
1770,5202155,2020-06-05,16,ARAGUAPAZ,0,0,,
1771,5203302,2020-06-05,37,BELA VISTA DE GOIÁS,0,0,0,estavel
1772,5204003,2020-06-05,19,CABECEIRAS,0,0,,
1773,5204508,2020-06-05,30,CALDAS NOVAS,0,0,0,estavel
1774,5204904,2020-06-05,37,CAMPOS BELOS,0,0,0,estavel
1775,5205109,2020-06-05,14,CATALÃO,0,0,,
1776,5205497,2020-06-05,23,CIDADE OCIDENTAL,0,0,-100,decrescente
1777,5205901,2020-06-05,51,CORUMBAÍBA,0,0,0,estavel
1778,5206206,2020-06-05,33,CRISTALINA,0,0.14,Inf,crescente
1779,5207402,2020-06-05,4,EDÉIA,0,,,
1780,5208004,2020-06-05,16,FORMOSA,1,0.14,,
1781,5208509,2020-06-05,65,GOIANDIRA,0,0,0,estavel
1782,5208608,2020-06-05,67,GOIANÉSIA,0,0,0,estavel
1783,5208707,2020-06-05,66,GOIÂNIA,8,4.29,50,crescente
1784,5208806,2020-06-05,17,GOIANIRA,0,0,,
1785,5209101,2020-06-05,29,GOIATUBA,1,0.14,0,estavel
1786,5209291,2020-06-05,3,GUARAÍTA,0,,,
1787,5209705,2020-06-05,32,HIDROLÂNDIA,0,0,0,estavel
1788,5210109,2020-06-05,45,IPAMERI,0,0,0,estavel
1789,5210208,2020-06-05,37,IPORÁ,0,0,-100,decrescente
1790,5210406,2020-06-05,17,ITABERAÍ,0,0,,
1791,5211503,2020-06-05,26,ITUMBIARA,0,0,0,estavel
1792,5211800,2020-06-05,7,JARAGUÁ,0,0.29,,
1793,5211909,2020-06-05,19,JATAÍ,0,0,,
1794,5212105,2020-06-05,28,JOVIÂNIA,0,0,0,estavel
1795,5212204,2020-06-05,3,JUSSARA,0,,,
1796,5212501,2020-06-05,74,LUZIÂNIA,2,0.57,33.33,crescente
1797,5212808,2020-06-05,34,MARA ROSA,0,0,0,estavel
1798,5213004,2020-06-05,12,MAURILÂNDIA,0,0,,
1799,5213103,2020-06-05,4,MINEIROS,0,,,
1800,5213806,2020-06-05,29,MORRINHOS,0,0.14,Inf,crescente
1801,5213905,2020-06-05,5,MOSSÂMEDES,0,,,
1802,5214507,2020-06-05,49,NERÓPOLIS,0,0,0,estavel
1803,5215231,2020-06-05,43,NOVO GAMA,2,0.43,0,estavel
1804,5215702,2020-06-05,17,PALMEIRAS DE GOIÁS,0,0,,
1805,5215900,2020-06-05,35,PALMINÓPOLIS,0,0,0,estavel
1806,5216403,2020-06-05,62,PARAÚNA,0,0,-100,decrescente
1807,5217104,2020-06-05,33,PIRACANJUBA,0,0,0,estavel
1808,5217401,2020-06-05,61,PIRES DO RIO,0,0,0,estavel
1809,5217609,2020-06-05,40,PLANALTINA,0,0.14,-50,decrescente
1810,5218003,2020-06-05,9,PORANGATU,0,0,,
1811,5218102,2020-06-05,22,PORTELÂNDIA,0,0,0,estavel
1812,5218391,2020-06-05,56,PROFESSOR JAMIL,0,0,0,estavel
1813,5218508,2020-06-05,5,QUIRINÓPOLIS,0,,,
1814,5218805,2020-06-05,37,RIO VERDE,1,1.57,Inf,crescente
1815,5218904,2020-06-05,7,RUBIATABA,0,0.29,,
1816,5219506,2020-06-05,5,SANTA ROSA DE GOIÁS,0,,,
1817,5219738,2020-06-05,32,SANTO ANTÔNIO DE GOIÁS,0,0,0,estavel
1818,5219753,2020-06-05,24,SANTO ANTÔNIO DO DESCOBERTO,0,0.14,-50,decrescente
1819,5220009,2020-06-05,15,SÃO JOÃO D'ALIANÇA,0,0,,
1820,5220405,2020-06-05,12,SÃO SIMÃO,0,0,,
1821,5220454,2020-06-05,32,SENADOR CANEDO,0,0.14,Inf,crescente
1822,5221403,2020-06-05,25,TRINDADE,0,0,-100,decrescente
1823,5221601,2020-06-05,8,URUAÇU,0,0,,
1824,5221858,2020-06-05,70,VALPARAÍSO DE GOIÁS,1,0.71,Inf,crescente
1825,5222054,2020-06-05,2,VICENTINÓPOLIS,0,,,
1826,52,2020-06-06,75,GOIÁS,13,13.86,76.36,crescente
1827,5200258,2020-06-06,43,ÁGUAS LINDAS DE GOIÁS,1,0.43,50,crescente
1828,5201108,2020-06-06,44,ANÁPOLIS,1,0.29,0,estavel
1829,5201405,2020-06-06,61,APARECIDA DE GOIÂNIA,0,1.43,233.33,crescente
1830,5201801,2020-06-06,7,ARAGOIÂNIA,0,0.14,,
1831,5202155,2020-06-06,17,ARAGUAPAZ,0,0,,
1832,5203302,2020-06-06,38,BELA VISTA DE GOIÁS,0,0,0,estavel
1833,5204003,2020-06-06,20,CABECEIRAS,0,0,,
1834,5204508,2020-06-06,31,CALDAS NOVAS,0,0,0,estavel
1835,5204904,2020-06-06,38,CAMPOS BELOS,0,0,0,estavel
1836,5205109,2020-06-06,15,CATALÃO,0,0,,
1837,5205497,2020-06-06,24,CIDADE OCIDENTAL,0,0,-100,decrescente
1838,5205901,2020-06-06,52,CORUMBAÍBA,0,0,0,estavel
1839,5206206,2020-06-06,34,CRISTALINA,0,0.14,Inf,crescente
1840,5207402,2020-06-06,5,EDÉIA,0,,,
1841,5208004,2020-06-06,17,FORMOSA,0,0.14,,
1842,5208509,2020-06-06,66,GOIANDIRA,0,0,0,estavel
1843,5208608,2020-06-06,68,GOIANÉSIA,0,0,0,estavel
1844,5208707,2020-06-06,67,GOIÂNIA,4,4.86,61.9,crescente
1845,5208806,2020-06-06,18,GOIANIRA,0,0,,
1846,5209101,2020-06-06,30,GOIATUBA,0,0.14,0,estavel
1847,5209291,2020-06-06,4,GUARAÍTA,0,,,
1848,5209705,2020-06-06,33,HIDROLÂNDIA,0,0,0,estavel
1849,5210109,2020-06-06,46,IPAMERI,0,0,0,estavel
1850,5210208,2020-06-06,38,IPORÁ,0,0,-100,decrescente
1851,5210406,2020-06-06,18,ITABERAÍ,0,0,,
1852,5211503,2020-06-06,27,ITUMBIARA,0,0,0,estavel
1853,5211800,2020-06-06,8,JARAGUÁ,0,0.14,,
1854,5211909,2020-06-06,20,JATAÍ,0,0,,
1855,5212105,2020-06-06,29,JOVIÂNIA,0,0,0,estavel
1856,5212204,2020-06-06,4,JUSSARA,0,,,
1857,5212501,2020-06-06,75,LUZIÂNIA,1,0.71,66.67,crescente
1858,5212808,2020-06-06,35,MARA ROSA,0,0,0,estavel
1859,5213004,2020-06-06,13,MAURILÂNDIA,0,0,,
1860,5213103,2020-06-06,5,MINEIROS,0,,,
1861,5213806,2020-06-06,30,MORRINHOS,0,0.14,Inf,crescente
1862,5213905,2020-06-06,6,MOSSÂMEDES,0,,,
1863,5214507,2020-06-06,50,NERÓPOLIS,0,0,0,estavel
1864,5215231,2020-06-06,44,NOVO GAMA,0,0.43,0,estavel
1865,5215702,2020-06-06,18,PALMEIRAS DE GOIÁS,0,0,,
1866,5215900,2020-06-06,36,PALMINÓPOLIS,0,0,0,estavel
1867,5216403,2020-06-06,63,PARAÚNA,0,0,-100,decrescente
1868,5217104,2020-06-06,34,PIRACANJUBA,0,0,0,estavel
1869,5217401,2020-06-06,62,PIRES DO RIO,1,0.14,Inf,crescente
1870,5217609,2020-06-06,41,PLANALTINA,0,0.14,-66.67,decrescente
1871,5218003,2020-06-06,10,PORANGATU,1,0.14,,
1872,5218102,2020-06-06,23,PORTELÂNDIA,0,0,0,estavel
1873,5218391,2020-06-06,57,PROFESSOR JAMIL,0,0,0,estavel
1874,5218508,2020-06-06,6,QUIRINÓPOLIS,0,,,
1875,5218805,2020-06-06,38,RIO VERDE,1,1.71,Inf,crescente
1876,5218904,2020-06-06,8,RUBIATABA,0,0.14,,
1877,5219506,2020-06-06,6,SANTA ROSA DE GOIÁS,0,,,
1878,5219738,2020-06-06,33,SANTO ANTÔNIO DE GOIÁS,0,0,0,estavel
1879,5219753,2020-06-06,25,SANTO ANTÔNIO DO DESCOBERTO,1,0.29,0,estavel
